CustomerID,last_purchase,frequency,monetary,recency
17189.0,2011-08-25 19:39:00,5,957.63,105
17190.0,2011-10-12 11:33:00,7,1743.04,58
17191.0,2011-11-11 16:58:00,15,4836.05,27
17192.0,2010-06-21 16:07:00,1,77.83,535
17193.0,2011-11-04 12:47:00,9,2310.04,35
17194.0,2011-03-11 12:05:00,3,812.5,273
17195.0,2010-02-22 13:05:00,1,562.98,654
17196.0,2010-10-08 11:31:00,1,352.9,427
17197.0,2011-11-10 10:32:00,1,1013.01,29
17198.0,2011-11-16 10:39:00,3,1213.8799999999999,23
17199.0,2010-05-06 13:53:00,1,145.12,581
17200.0,2010-11-17 13:04:00,4,356.71000000000004,386
17201.0,2011-10-17 11:55:00,4,1242.04,53
17202.0,2010-10-15 11:25:00,1,160.65,420
17203.0,2011-11-04 12:27:00,10,5575.88,35
17204.0,2011-06-17 14:46:00,9,5504.6900000000005,174
17205.0,2011-10-17 12:46:00,3,999.35,53
17206.0,2011-10-17 13:25:00,1,204.24,52
17207.0,2010-02-25 19:08:00,1,303.21999999999997,651
17208.0,2010-11-09 12:50:00,1,115.35,395
17209.0,2010-02-28 16:01:00,3,611.6,648
17210.0,2010-11-12 12:15:00,1,253.37,392
17211.0,2011-11-13 12:03:00,13,4046.65,26
17212.0,2011-03-31 19:42:00,3,794.41,252
17213.0,2011-10-30 14:53:00,13,5182.3,39
17214.0,2011-10-10 13:17:00,6,1069.1200000000001,59
17215.0,2010-09-01 13:39:00,1,186.15,463
17216.0,2010-06-03 13:03:00,1,65.05,553
17217.0,2011-04-19 17:19:00,2,218.0,233
17218.0,2011-12-05 13:52:00,18,4192.68,3
17219.0,2011-11-08 11:25:00,2,259.13,31
17220.0,2011-11-15 13:47:00,21,4481.75,23
17221.0,2011-12-02 13:35:00,5,978.52,6
17222.0,2011-10-05 13:58:00,6,1605.01,64
17223.0,2011-02-02 15:57:00,3,873.53,309
17224.0,2010-07-26 13:30:00,1,100.86,500
17225.0,2010-05-07 11:38:00,1,131.15,581
17226.0,2011-02-04 11:52:00,3,900.12,308
17227.0,2011-11-21 10:51:00,12,2022.03,18
17228.0,2011-11-24 10:24:00,13,3177.24,15
17229.0,2011-09-04 13:56:00,2,318.76,95
17230.0,2011-03-20 16:12:00,18,9924.95,263
17231.0,2011-11-27 15:18:00,25,7197.04,11
17232.0,2011-12-07 12:21:00,2,421.52,2
17233.0,2011-11-04 14:06:00,3,560.86,34
17234.0,2011-06-10 11:20:00,1,149.89,182
17235.0,2011-11-14 15:51:00,8,1904.8799999999999,24
17236.0,2011-11-27 12:00:00,12,1929.26,12
17237.0,2011-11-28 15:02:00,4,1002.08,10
17238.0,2011-12-07 11:35:00,32,7783.1,2
17239.0,2011-01-31 09:41:00,4,1189.45,312
17240.0,2010-04-22 15:44:00,1,130.6,595
17241.0,2010-11-19 13:01:00,12,2744.14,384
17242.0,2011-08-23 14:55:00,5,2889.28,107
17243.0,2011-12-08 13:26:00,69,20889.86,0
17244.0,2011-10-17 15:19:00,5,1826.04,52
17245.0,2011-05-19 10:43:00,2,371.63,204
17246.0,2010-06-11 12:36:00,2,38.92,546
17247.0,2011-11-24 15:21:00,1,282.19,14
17248.0,2011-08-11 13:34:00,2,546.16,119
17249.0,2010-10-07 11:33:00,1,68.03,428
17250.0,2011-12-06 12:15:00,2,384.52,3
17251.0,2010-12-12 11:06:00,3,812.4300000000001,362
17252.0,2011-08-15 09:45:00,2,353.86,116
17253.0,2011-11-21 12:59:00,1,178.26,17
17254.0,2011-12-05 12:46:00,3,470.73,4
17255.0,2011-10-30 12:18:00,4,799.13,40
17256.0,2011-08-24 13:30:00,5,498.93,106
17257.0,2010-09-29 12:51:00,2,192.73,435
17258.0,2010-11-08 12:37:00,2,417.3,396
17259.0,2011-07-14 15:01:00,6,1889.34,147
17260.0,2010-10-24 13:21:00,1,120.95,410
17261.0,2010-07-18 11:49:00,1,230.44,509
17262.0,2011-10-18 12:56:00,11,2757.62,51
17263.0,2011-05-15 14:32:00,1,63.44,207
17264.0,2010-10-11 12:52:00,1,279.59,423
17265.0,2011-07-24 10:49:00,2,562.9,138
17266.0,2011-12-07 14:12:00,5,517.73,1
17267.0,2011-08-04 17:22:00,2,317.62,126
17268.0,2011-08-24 10:06:00,11,1733.8899999999999,107
17269.0,2010-11-19 11:12:00,1,537.46,385
17270.0,2010-08-27 14:09:00,2,604.4,468
17271.0,2009-12-03 13:49:00,1,210.39000000000001,735
17272.0,2011-10-28 16:37:00,4,2148.63,41
17273.0,2010-10-11 15:57:00,1,141.12,423
17274.0,2011-11-04 13:16:00,2,577.38,34
17275.0,2010-11-21 13:26:00,1,114.52,382
17276.0,2010-11-02 16:20:00,1,508.39,401
17277.0,2011-04-26 12:47:00,2,1065.3500000000001,227
17278.0,2011-04-12 13:10:00,2,271.24,240
17279.0,2011-10-13 11:58:00,1,187.83,57
17280.0,2010-09-27 16:46:00,1,118.86,437
17281.0,2010-11-30 18:05:00,6,797.8499999999999,373
17282.0,2011-08-01 14:29:00,5,2339.66,129
17283.0,2010-11-26 11:53:00,1,188.46,378
17284.0,2011-10-10 14:38:00,8,2793.16,59
17285.0,2010-03-21 13:38:00,2,428.34,627
17286.0,2011-11-18 12:47:00,3,395.48,21
17287.0,2011-11-13 13:27:00,21,4111.96,25
17288.0,2011-11-30 16:09:00,11,2499.98,8
17289.0,2011-11-08 12:01:00,9,2079.39,31
17290.0,2011-12-06 12:38:00,8,1501.44,3
17291.0,2011-02-04 13:04:00,1,550.8000000000001,307
17292.0,2010-08-24 17:14:00,2,271.75,471
17293.0,2011-12-01 14:37:00,17,3774.23,7
17294.0,2010-02-08 16:12:00,2,467.78999999999996,668
17295.0,2011-11-11 10:49:00,3,556.95,28
17296.0,2009-12-09 14:01:00,1,338.13,729
17297.0,2011-11-22 14:43:00,1,131.78,16
17298.0,2011-08-30 16:43:00,5,957.5600000000001,100
17299.0,2011-11-28 12:01:00,6,1016.08,11
17300.0,2010-11-14 10:56:00,2,393.64,390
17301.0,2011-11-18 13:43:00,2,330.43,20
17302.0,2011-11-25 09:36:00,5,1135.63,14
17303.0,2010-12-13 13:32:00,1,250.04,360
17304.0,2010-06-23 16:23:00,1,111.5,533
17305.0,2010-03-01 12:47:00,1,2135.46,648
17306.0,2011-11-29 12:14:00,21,9782.35,10
17307.0,2010-11-09 13:40:00,11,3999.8900000000003,394
17308.0,2010-11-11 13:19:00,2,4511.76,392
17309.0,2011-09-05 15:20:00,3,330.59000000000003,94
17310.0,2010-11-17 16:00:00,2,1025.1,386
17311.0,2011-09-22 14:11:00,6,3566.56,77
17312.0,2011-07-24 11:52:00,3,644.3,138
17313.0,2011-11-08 15:45:00,1,2328.84,30
17314.0,2011-11-15 09:41:00,17,4904.43,24
17315.0,2011-12-08 12:15:00,43,9650.6,1
17316.0,2010-10-15 14:35:00,1,124.45,419
17317.0,2011-10-24 17:19:00,3,2600.34,45
17318.0,2009-12-14 13:11:00,1,164.28,724
17319.0,2010-02-08 15:47:00,1,29.1,668
17320.0,2011-08-31 13:31:00,6,2895.77,99
17321.0,2011-12-01 13:41:00,6,1741.18,7
17322.0,2010-11-28 14:41:00,5,922.59,375
17323.0,2011-11-24 17:29:00,12,1565.59,14
17324.0,2011-11-22 10:34:00,12,2301.87,17
17325.0,2011-03-04 13:09:00,3,609.5699999999999,279
17326.0,2010-10-27 15:38:00,2,321.95,407
17327.0,2010-10-26 09:54:00,2,152.35,409
17328.0,2010-02-04 17:11:00,1,104.7,672
17329.0,2011-11-25 14:24:00,5,1004.4300000000001,13
17330.0,2011-11-17 08:56:00,4,423.8,22
17331.0,2011-08-08 11:55:00,1,175.2,123
17332.0,2010-06-29 16:10:00,5,838.27,527
17333.0,2011-09-15 10:11:00,1,494.25,85
17334.0,2011-02-10 14:59:00,3,635.15,301
17335.0,2010-11-21 10:17:00,2,508.0,383
17336.0,2010-08-24 15:37:00,1,81.12,471
17337.0,2011-07-11 14:55:00,4,2027.8700000000001,150
17338.0,2011-11-22 14:23:00,17,12142.57,16
17339.0,2011-09-06 13:29:00,3,362.36,93
17340.0,2011-11-10 10:45:00,18,22404.82,29
17341.0,2011-07-06 12:33:00,5,1889.83,156
17342.0,2010-11-25 11:07:00,4,1227.54,379
17343.0,2010-12-19 15:07:00,6,1259.94,354
17344.0,2011-10-24 12:56:00,2,468.11,45
17345.0,2011-11-24 15:03:00,10,1604.68,14
17346.0,2011-12-06 12:18:00,26,5323.0,3
17347.0,2011-09-14 13:12:00,1,228.96,85
17348.0,2011-11-25 11:25:00,9,2476.41,14
17349.0,2011-06-13 14:29:00,5,852.25,178
17350.0,2011-12-01 15:47:00,7,1906.041,7
17351.0,2011-11-03 18:45:00,12,1988.23,35
17352.0,2010-01-12 16:13:00,1,36.25,695
17353.0,2011-08-02 17:19:00,4,3242.0,128
17354.0,2011-10-20 10:34:00,4,3143.46,50
17355.0,2010-11-18 13:18:00,1,285.11,385
17356.0,2011-02-01 11:07:00,5,946.47,311
17357.0,2011-11-15 16:30:00,2,388.14,23
17358.0,2011-02-09 16:57:00,5,866.05,302
17359.0,2011-11-28 14:37:00,2,284.46,10
17360.0,2011-11-22 13:11:00,6,1231.38,16
17361.0,2011-10-21 15:43:00,5,880.64,48
17362.0,2011-04-14 14:43:00,7,1024.04,238
17363.0,2010-11-09 17:11:00,3,940.86,394
17364.0,2011-12-09 09:00:00,28,12070.42,0
17365.0,2011-11-27 12:13:00,15,8224.98,12
17366.0,2010-10-03 16:04:00,2,1096.24,431
17367.0,2011-04-15 14:21:00,1,168.4,237
17368.0,2011-11-16 15:26:00,14,2826.14,22
17369.0,2010-09-10 09:49:00,1,979.1999999999999,455
17370.0,2011-09-28 10:14:00,4,446.18,72
17371.0,2011-11-22 13:30:00,6,662.55,16
17372.0,2011-10-30 11:37:00,28,4377.56,40
17373.0,2011-10-30 15:28:00,7,1167.5,39
17374.0,2011-05-05 09:05:00,3,727.11,218
17375.0,2011-05-24 15:45:00,4,660.55,198
17376.0,2011-09-30 12:36:00,4,453.64,70
17377.0,2011-11-16 11:17:00,78,18319.41,23
17378.0,2010-11-30 18:46:00,1,10.95,373
17379.0,2011-11-28 13:56:00,1,404.66,10
17380.0,2010-10-01 16:42:00,3,645.0,433
17381.0,2011-12-01 11:59:00,38,40002.37,8
17382.0,2011-10-05 13:05:00,8,902.28,64
17383.0,2011-12-05 17:36:00,2,309.99,3
17384.0,2011-11-20 15:48:00,3,507.55,18
17385.0,2011-11-25 11:02:00,1,261.11,14
17386.0,2011-12-02 11:28:00,7,2812.77,7
17387.0,2011-11-20 11:00:00,2,784.11,19
17388.0,2011-09-23 10:31:00,11,2691.57,77
17389.0,2011-12-09 09:38:00,61,57224.68,0
17390.0,2010-10-15 11:29:00,1,149.3,420
17391.0,2011-06-29 09:58:00,2,508.8,163
17392.0,2011-02-06 12:48:00,3,626.5600000000001,306
17393.0,2010-10-25 11:10:00,2,381.15000000000003,410
17394.0,2011-05-04 13:22:00,1,203.86999999999998,218
17395.0,2010-07-19 15:34:00,1,97.5,507
17396.0,2011-10-31 14:12:00,14,8807.1,38
17397.0,2011-11-17 14:08:00,3,1233.18,21
17398.0,2011-08-17 09:48:00,3,653.38,114
17400.0,2011-08-05 15:38:00,8,4677.05,125
17401.0,2010-06-16 16:54:00,1,114.85,540
17402.0,2011-12-05 10:15:00,23,5096.18,4
17403.0,2011-11-03 15:18:00,2,400.57,35
17404.0,2011-12-05 16:26:00,23,47781.12,3
17405.0,2011-12-08 17:12:00,3,1031.41,0
17406.0,2011-01-10 15:07:00,13,4905.05,332
17407.0,2010-10-24 11:57:00,1,552.9,411
17408.0,2011-06-29 12:53:00,3,316.09000000000003,162
17409.0,2011-06-08 10:36:00,10,7793.51,184
17410.0,2011-11-23 15:46:00,5,1214.72,15
17411.0,2011-11-27 14:25:00,5,1425.38,11
17412.0,2011-12-07 11:36:00,16,4417.52,2
17413.0,2010-10-31 12:33:00,2,560.14,404
17414.0,2011-10-27 12:13:00,6,2249.52,43
17415.0,2011-09-21 12:50:00,1,507.84,79
17416.0,2011-11-10 12:47:00,22,17298.45,29
17417.0,2010-06-09 10:00:00,1,164.18,548
17418.0,2011-10-28 13:00:00,3,670.0600000000001,41
17419.0,2011-11-28 13:47:00,18,6500.52,10
17420.0,2011-10-20 14:52:00,6,1084.43,49
17421.0,2010-11-18 16:57:00,3,1059.41,385
17422.0,2011-11-23 13:27:00,11,3594.76,15
17423.0,2011-10-24 13:36:00,3,1118.95,45
17425.0,2011-11-20 15:30:00,2,759.17,18
17426.0,2011-12-01 18:07:00,13,8077.77,7
17427.0,2011-09-29 11:29:00,1,100.8,71
17428.0,2011-12-09 09:45:00,45,31819.760000000002,0
17429.0,2011-08-03 13:22:00,5,1357.46,127
17430.0,2011-11-07 09:24:00,4,735.17,32
17431.0,2011-01-30 14:36:00,1,403.3,312
17432.0,2011-11-21 17:33:00,9,1751.39,17
17433.0,2011-09-12 14:24:00,2,569.96,87
17434.0,2011-12-07 13:16:00,7,2373.82,1
17435.0,2010-10-24 13:55:00,1,331.35,410
17436.0,2011-12-08 12:30:00,5,534.06,1
17437.0,2010-06-28 11:11:00,1,373.17,529
17438.0,2011-03-31 10:26:00,5,1422.77,253
17439.0,2010-02-22 12:48:00,1,325.74,655
17440.0,2011-07-06 11:54:00,4,323.58,156
17441.0,2009-12-07 13:32:00,1,293.35,731
17442.0,2011-11-03 09:17:00,15,4620.3,36
17443.0,2011-05-04 10:47:00,1,534.24,219
17444.0,2011-07-15 12:05:00,3,2940.04,147
17446.0,2011-06-16 10:42:00,2,120.9,176
17447.0,2011-10-30 14:18:00,2,541.53,39
17448.0,2010-07-30 14:07:00,46,14556.97,496
17449.0,2011-12-07 16:56:00,13,4951.15,1
17450.0,2011-12-01 13:29:00,51,246973.09,7
17451.0,2011-12-08 15:02:00,7,1721.4,0
17453.0,2011-11-22 09:42:00,2,486.71999999999997,17
17454.0,2011-05-31 13:58:00,10,1547.94,191
17455.0,2011-05-20 12:31:00,1,131.7,203
17456.0,2010-12-09 15:23:00,2,1225.42,364
17457.0,2011-08-05 12:48:00,14,5984.8099999999995,126
17458.0,2011-11-24 13:01:00,2,529.58,14
17459.0,2011-10-27 13:25:00,2,657.3,42
17460.0,2011-09-06 15:04:00,16,2228.27,93
17461.0,2011-11-17 10:21:00,3,757.46,22
17462.0,2011-10-10 13:56:00,2,675.69,59
17463.0,2011-11-23 13:40:00,7,2557.91,15
17464.0,2011-07-04 13:19:00,3,1000.94,157
17465.0,2010-10-10 11:56:00,7,2542.79,425
17466.0,2011-11-29 13:15:00,2,763.28,9
17467.0,2010-11-09 12:58:00,1,102.6,394
17468.0,2011-11-29 15:33:00,3,194.8,9
17469.0,2011-11-23 13:15:00,17,5051.25,15
17470.0,2011-10-26 12:42:00,11,2804.87,44
17471.0,2010-08-22 11:53:00,1,321.65000000000003,474
17472.0,2011-06-01 14:57:00,4,935.1,190
17473.0,2010-10-27 11:45:00,2,607.0,408
17474.0,2010-04-19 10:43:00,1,1047.0,599
17475.0,2011-09-21 14:55:00,1,194.37,78
17476.0,2010-11-09 10:21:00,2,489.86,395
17477.0,2010-04-06 10:06:00,2,1144.3,612
17478.0,2010-10-27 15:01:00,2,1272.8,407
17479.0,2010-03-17 09:26:00,1,389.26,632
17480.0,2011-09-23 11:39:00,2,902.03,77
17481.0,2011-12-06 12:28:00,4,1255.59,3
17482.0,2010-08-09 15:33:00,2,778.19,486
17483.0,2011-10-05 13:10:00,4,591.73,64
17484.0,2010-05-12 15:41:00,2,209.57,575
17486.0,2011-03-23 14:00:00,1,396.87,260
17487.0,2009-12-11 15:06:00,1,160.55,727
17488.0,2010-03-08 14:07:00,1,336.5,640
17489.0,2011-10-12 08:56:00,2,376.64,58
17490.0,2011-12-09 09:08:00,9,2750.5,0
17491.0,2011-12-08 16:18:00,17,5981.070000000001,0
17492.0,2011-04-05 15:21:00,3,1122.42,247
17493.0,2010-11-19 16:57:00,1,100.91000000000001,384
17494.0,2010-07-26 10:06:00,1,54.699999999999996,501
17495.0,2011-12-02 12:08:00,3,806.72,7
17496.0,2010-12-16 08:39:00,4,1412.89,358
17497.0,2010-11-14 14:17:00,2,287.25,389
17498.0,2011-09-25 12:25:00,1,272.22,75
17499.0,2011-02-23 09:14:00,2,1341.39,289
17500.0,2011-11-22 14:25:00,3,1138.0,16
17501.0,2011-05-03 09:47:00,2,288.6,220
17502.0,2011-11-30 13:13:00,4,689.1,8
17503.0,2011-12-07 09:18:00,2,558.96,2
17504.0,2011-05-17 12:59:00,18,9565.12,205
17505.0,2011-07-01 12:50:00,5,2435.48,161
17506.0,2011-09-25 11:39:00,1,302.2,75
17507.0,2011-03-23 11:48:00,2,605.58,261
17508.0,2011-03-04 08:10:00,8,4579.23,280
17509.0,2011-10-13 10:26:00,8,6115.14,57
17510.0,2011-11-15 10:00:00,2,514.56,24
17511.0,2011-12-07 10:12:00,60,175603.55,2
17512.0,2011-11-11 12:11:00,18,5467.820000000001,28
17513.0,2011-09-28 16:42:00,3,1158.8,71
17514.0,2011-08-03 15:45:00,2,542.83,127
17515.0,2011-11-08 14:04:00,9,1617.46,30
17516.0,2011-11-24 16:51:00,6,957.55,14
17517.0,2011-02-04 11:48:00,1,153.94,308
17518.0,2010-10-10 12:40:00,2,329.42,425
17519.0,2011-11-22 16:43:00,15,5109.47,16
17520.0,2011-10-17 12:04:00,1,546.81,53
17521.0,2011-11-10 11:22:00,5,1278.06,29
17522.0,2011-12-08 12:31:00,5,1070.71,1
17523.0,2011-11-28 13:20:00,4,652.74,10
17524.0,2010-12-13 14:32:00,3,539.14,360
17525.0,2010-12-15 12:05:00,3,1161.9,359
17526.0,2011-12-05 11:05:00,12,4166.04,4
17527.0,2011-10-17 12:32:00,4,939.37,53
17528.0,2011-12-08 13:27:00,8,3628.5,0
17529.0,2010-04-08 17:51:00,2,1240.25,609
17530.0,2011-12-08 18:42:00,12,3141.51,0
17531.0,2011-06-02 19:17:00,3,1266.82,189
17532.0,2010-11-19 08:13:00,1,65.34,385
17533.0,2010-10-01 09:14:00,1,34.8,434
17534.0,2011-10-17 12:47:00,5,1668.83,53
17535.0,2011-03-04 15:20:00,1,164.4,279
17536.0,2011-06-15 13:23:00,3,364.83,176
17537.0,2011-11-10 10:56:00,2,897.62,29
17538.0,2011-11-14 12:12:00,1,98.42,25
17539.0,2010-04-01 12:07:00,4,1226.57,617
17540.0,2011-11-15 11:56:00,6,1590.6000000000001,24
17541.0,2010-07-18 11:36:00,1,124.46,509
17542.0,2011-03-15 11:45:00,3,341.7,269
17543.0,2010-06-08 12:41:00,1,120.05,549
17544.0,2010-11-14 15:08:00,3,960.69,389
17545.0,2011-10-27 14:04:00,6,1448.54,42
17547.0,2010-11-29 09:41:00,2,727.85,375
17548.0,2011-04-20 12:01:00,4,731.26,233
17549.0,2011-11-16 09:59:00,2,148.86,23
17550.0,2011-05-26 14:09:00,9,2547.64,196
17551.0,2010-12-15 14:12:00,1,306.84,358
17552.0,2011-10-10 17:00:00,12,3085.29,59
17553.0,2011-08-02 10:00:00,4,3757.6,129
17554.0,2011-12-08 14:15:00,5,1952.45,0
17555.0,2011-11-20 12:22:00,5,1057.74,19
17556.0,2011-05-18 10:48:00,2,300.67,205
17557.0,2011-11-25 12:57:00,4,575.46,13
17558.0,2010-11-11 14:36:00,1,259.17,392
17559.0,2010-07-15 12:02:00,1,167.62,512
17560.0,2011-09-06 09:18:00,8,1895.8,94
17561.0,2011-11-20 12:53:00,4,722.34,18
17562.0,2011-11-25 14:21:00,7,1122.38,13
17563.0,2010-05-10 14:54:00,2,392.38,577
17564.0,2011-11-15 13:27:00,3,454.01,23
17565.0,2010-05-02 11:54:00,1,131.83,586
17566.0,2011-12-01 19:54:00,2,901.21,7
17567.0,2011-12-02 15:48:00,9,5356.03,6
17568.0,2010-03-16 16:45:00,1,382.79,632
17569.0,2011-01-11 14:15:00,1,344.14,331
17570.0,2010-11-23 11:56:00,1,100.0,381
17571.0,2011-10-20 15:57:00,5,1703.75,49
17572.0,2011-09-29 17:53:00,10,723.01,70
17573.0,2011-11-10 13:01:00,3,380.6,28
17574.0,2011-04-11 09:47:00,1,185.65,242
17575.0,2010-02-10 13:48:00,1,171.7,666
17576.0,2011-12-01 17:56:00,41,9056.81,7
17577.0,2010-03-04 13:01:00,2,348.75,644
17578.0,2011-05-05 18:38:00,7,1047.33,217
17579.0,2011-12-05 12:28:00,4,753.28,4
17580.0,2011-04-01 12:41:00,5,545.27,252
17581.0,2011-12-09 12:21:00,43,18757.75,0
17582.0,2011-04-17 13:18:00,5,1450.7,235
17583.0,2010-05-28 14:24:00,1,135.95,559
17584.0,2011-12-02 17:12:00,6,5309.42,6
17585.0,2011-08-22 13:30:00,7,2093.3,108
17586.0,2010-03-30 13:12:00,1,167.4,618
17587.0,2010-03-21 14:16:00,1,181.66,627
17588.0,2011-08-31 13:37:00,7,2939.55,99
17589.0,2011-10-10 16:58:00,18,14049.87,59
17590.0,2011-12-07 12:55:00,3,1479.22,1
17591.0,2011-09-27 13:42:00,8,2776.67,72
17592.0,2009-12-01 10:49:00,1,148.3,738
17593.0,2011-12-06 10:30:00,11,8095.8,3
17594.0,2011-09-15 16:34:00,4,2497.88,84
17595.0,2011-11-27 16:08:00,2,388.79,11
17596.0,2011-11-16 14:11:00,13,4920.67,22
17597.0,2011-05-10 11:54:00,5,3484.09,213
17598.0,2010-11-23 17:43:00,1,409.98,380
17599.0,2010-08-19 12:50:00,1,52.05,477
17600.0,2011-11-22 09:43:00,1,161.67000000000002,17
17601.0,2011-04-14 18:02:00,2,421.48,238
17602.0,2011-12-07 13:53:00,14,7451.13,1
17603.0,2011-09-22 14:18:00,4,1793.48,77
17604.0,2011-05-06 13:43:00,6,945.9300000000001,216
17605.0,2010-04-28 14:45:00,1,160.75,589
17606.0,2009-12-02 13:32:00,1,87.30000000000001,736
17607.0,2010-11-28 13:11:00,1,333.81,375
17608.0,2011-11-06 13:06:00,4,498.53,32
17609.0,2011-10-30 12:28:00,11,1894.34,40
17610.0,2010-06-17 16:34:00,5,1529.49,539
17611.0,2011-12-02 13:29:00,28,8371.98,6
17612.0,2011-10-17 14:59:00,18,5394.86,52
17613.0,2011-11-17 10:51:00,14,4559.15,22
17614.0,2011-10-13 16:01:00,1,390.07,56
17615.0,2011-08-01 14:06:00,6,733.2,129
17616.0,2011-06-19 10:11:00,4,1060.8,173
17617.0,2010-05-30 12:48:00,1,395.33,558
17618.0,2011-12-04 11:50:00,11,4073.2400000000002,5
17619.0,2011-01-31 14:18:00,1,218.52,311
17620.0,2011-10-11 12:08:00,1,81.44,59
17621.0,2011-11-18 17:11:00,6,3175.12,20
17622.0,2010-04-21 12:36:00,2,1130.21,597
17623.0,2011-11-07 11:32:00,7,2383.67,32
17624.0,2011-11-25 10:52:00,4,1568.63,14
17625.0,2011-11-21 13:36:00,8,6067.8,17
17626.0,2010-04-16 12:15:00,1,254.0,602
17627.0,2010-08-18 11:27:00,1,296.36,478
17628.0,2011-09-19 15:21:00,1,75.75,80
17629.0,2011-12-04 10:56:00,10,2455.52,5
17630.0,2011-06-23 11:58:00,2,503.59999999999997,169
17631.0,2011-12-08 09:47:00,7,998.49,1
17633.0,2011-11-08 13:25:00,7,2057.39,30
17634.0,2011-11-03 13:09:00,9,2361.9700000000003,35
17635.0,2010-10-11 15:12:00,3,1265.58,423
17636.0,2011-11-20 14:40:00,1,285.56,18
17637.0,2011-11-08 12:51:00,2,547.0600000000001,30
17638.0,2010-03-02 14:32:00,2,842.4,646
17639.0,2011-03-08 15:22:00,6,615.17,275
17640.0,2011-09-14 09:13:00,6,3168.94,86
17642.0,2011-08-12 09:11:00,5,1824.49,119
17643.0,2010-12-01 14:38:00,2,541.25,372
17644.0,2011-12-08 13:43:00,20,6028.6,0
17646.0,2011-05-04 13:17:00,12,4149.79,218
17647.0,2011-10-05 15:38:00,3,331.65999999999997,64
17648.0,2011-10-10 09:41:00,5,2216.37,60
17649.0,2011-07-24 15:53:00,3,1578.89,137
17650.0,2011-11-18 14:52:00,1,166.08,20
17651.0,2011-11-28 10:29:00,16,5703.52,11
17652.0,2011-11-14 12:55:00,12,4867.72,24
17653.0,2011-11-03 12:46:00,4,1207.56,36
17654.0,2011-03-07 13:17:00,1,117.55,276
17655.0,2011-11-29 11:34:00,9,3652.48,10
17656.0,2011-09-27 13:04:00,5,1674.69,72
17657.0,2010-10-05 14:52:00,1,126.0,429
17658.0,2011-11-14 12:07:00,2,595.42,25
17659.0,2011-11-22 13:29:00,14,3834.79,16
17660.0,2011-07-21 13:37:00,2,359.47,140
17662.0,2010-02-16 09:38:00,2,412.92,661
17663.0,2011-11-14 08:56:00,17,5175.83,25
17664.0,2011-11-21 11:29:00,4,1166.23,18
17665.0,2010-08-03 13:12:00,1,563.1,492
17666.0,2011-12-06 09:06:00,5,2047.8,3
17667.0,2011-10-04 14:32:00,9,3950.7,65
17668.0,2011-12-08 13:25:00,2,347.75,0
17669.0,2011-10-28 08:53:00,10,6142.35,42
17670.0,2011-04-26 09:12:00,1,205.7,227
17671.0,2011-11-24 12:21:00,5,2403.34,15
17672.0,2011-10-20 14:18:00,7,5778.63,49
17673.0,2011-12-08 12:50:00,13,4233.58,1
17674.0,2011-09-26 13:35:00,2,851.7,73
17675.0,2011-12-08 18:03:00,70,38259.6,0
17676.0,2011-12-05 15:16:00,10,2765.84,3
17677.0,2011-12-08 09:56:00,54,36692.91,1
17678.0,2011-03-21 11:52:00,2,599.76,263
17679.0,2011-10-18 07:43:00,7,3577.61,52
17680.0,2011-11-16 12:42:00,3,497.45,23
17681.0,2010-04-21 17:22:00,5,731.1999999999999,596
17682.0,2011-11-29 15:59:00,11,4456.78,9
17683.0,2010-11-19 10:11:00,3,819.01,385
17684.0,2011-10-27 11:10:00,1,239.41,43
17685.0,2011-11-23 11:36:00,12,5943.17,16
17686.0,2011-12-02 15:39:00,9,8296.81,6
17687.0,2010-10-15 12:30:00,1,432.68,420
17688.0,2010-11-11 10:41:00,1,304.2,393
17689.0,2010-11-16 13:22:00,2,317.08,387
17690.0,2011-11-09 15:17:00,20,7448.1,29
17691.0,2010-12-16 17:20:00,4,780.0500000000001,357
17692.0,2011-08-04 14:01:00,12,2975.8,126
17693.0,2011-07-25 15:48:00,1,200.47,136
17694.0,2011-07-21 12:00:00,3,1695.97,141
17695.0,2011-07-31 10:40:00,5,1746.04,131
17696.0,2011-11-01 13:43:00,27,7679.59,37
17697.0,2011-04-17 15:40:00,1,338.95,235
17698.0,2011-03-24 11:34:00,1,154.95,260
17699.0,2010-08-20 09:39:00,2,442.0,476
17700.0,2011-11-23 11:51:00,14,6679.97,16
17701.0,2011-04-01 12:25:00,1,417.95,252
17702.0,2011-11-09 16:03:00,6,3144.04,29
17703.0,2011-11-04 15:51:00,4,1094.84,34
17704.0,2011-06-24 09:40:00,2,885.19,168
17705.0,2011-12-06 13:45:00,11,2083.9,2
17706.0,2011-12-05 13:34:00,31,20749.98,3
17707.0,2011-06-07 15:03:00,8,609.3000000000001,184
17708.0,2011-06-05 10:12:00,4,887.9300000000001,187
17709.0,2011-06-23 11:55:00,5,671.01,169
17710.0,2010-10-12 07:49:00,1,293.5,423
17711.0,2011-11-29 11:40:00,2,385.1,10
17712.0,2011-10-26 12:28:00,1,522.91,44
17713.0,2010-11-22 16:50:00,4,1198.09,381
17714.0,2011-01-23 10:32:00,5,1410.18,320
17715.0,2011-05-23 12:32:00,2,489.59999999999997,200
17716.0,2011-11-17 12:00:00,24,15956.97,22
17717.0,2010-10-14 12:54:00,1,376.92,420
17718.0,2011-04-21 13:39:00,2,439.18,231
17719.0,2011-11-02 10:36:00,15,5396.04,37
