CustomerID,last_purchase,frequency,monetary,recency,r_score,f_score,m_score,RFM_SCORE,Segment,Cluster
16869.0,2011-11-17 12:02:00,4,825.42,22,1,2,2,122,Others,1
16870.0,2010-08-27 13:53:00,1,450.15999999999997,468,4,1,2,412,Recent Customers,0
16871.0,2011-11-17 19:27:00,6,2812.34,21,1,2,4,124,Big Spenders,1
16872.0,2011-09-23 16:05:00,6,1213.13,76,2,2,3,223,Others,1
16873.0,2011-12-05 12:05:00,12,14617.39,4,1,3,4,134,Big Spenders,1
16874.0,2010-11-25 13:08:00,1,217.74,378,3,1,1,311,Others,0
16875.0,2011-10-03 13:39:00,11,4234.53,66,2,3,4,234,Big Spenders,1
16876.0,2010-11-01 11:59:00,1,136.01,403,4,1,1,411,Recent Customers,0
16877.0,2011-11-27 13:47:00,6,853.72,11,1,2,2,122,Others,1
16878.0,2011-09-16 17:39:00,1,13.3,83,2,1,1,211,Others,1
16880.0,2011-11-09 11:33:00,8,1840.86,30,2,3,3,233,Others,1
16881.0,2011-10-04 10:33:00,1,432.0,66,2,1,2,212,Others,1
16882.0,2011-10-04 10:42:00,3,705.12,66,2,1,2,212,Others,1
16883.0,2011-06-05 12:51:00,19,2396.59,186,3,3,4,334,Big Spenders,1
16884.0,2011-11-02 11:52:00,4,1073.92,37,2,2,3,223,Others,1
16885.0,2011-11-24 13:40:00,4,710.74,14,1,2,2,122,Others,1
16886.0,2010-09-09 15:08:00,1,134.0,455,4,1,1,411,Recent Customers,0
16887.0,2011-11-04 14:07:00,3,660.72,34,2,1,2,212,Others,1
16888.0,2010-11-04 12:39:00,3,437.15,400,4,1,2,412,Recent Customers,0
16889.0,2011-05-29 11:05:00,6,2530.9,194,3,2,4,324,Big Spenders,1
16890.0,2010-08-20 11:23:00,3,285.41,476,4,1,1,411,Recent Customers,0
16891.0,2011-12-08 11:15:00,11,2056.82,1,1,3,3,133,Others,1
16892.0,2011-12-08 13:18:00,7,762.1,0,1,2,2,122,Others,1
16893.0,2010-12-08 12:06:00,2,401.77,366,3,1,2,312,Others,0
16894.0,2010-07-25 15:43:00,3,1324.06,501,4,1,3,413,Recent Customers,0
16895.0,2011-10-06 12:15:00,5,1121.42,64,2,2,3,223,Others,1
16896.0,2010-06-02 15:40:00,1,103.95,554,4,1,1,411,Recent Customers,0
16897.0,2011-02-13 15:02:00,2,289.78000000000003,298,3,1,1,311,Others,0
16898.0,2011-11-13 15:44:00,5,1016.37,25,1,2,3,123,Others,1
16899.0,2011-12-02 12:03:00,8,1721.02,7,1,3,3,133,Others,1
16900.0,2011-11-23 10:32:00,3,887.11,16,1,1,2,112,Others,1
16901.0,2009-12-10 16:30:00,1,204.26,728,4,1,1,411,Recent Customers,0
16902.0,2011-08-15 14:17:00,1,1706.88,115,3,1,3,313,Others,1
16903.0,2011-11-10 15:32:00,3,1062.28,28,2,1,3,213,Others,1
16904.0,2011-12-05 13:10:00,21,5132.37,3,1,3,4,134,Big Spenders,1
16905.0,2011-12-04 14:01:00,17,5034.15,4,1,3,4,134,Big Spenders,1
16906.0,2011-09-19 11:49:00,7,1448.8,81,2,2,3,223,Others,1
16907.0,2011-11-10 18:04:00,9,1707.9,28,2,3,3,233,Others,1
16908.0,2009-12-17 13:35:00,1,252.59,721,4,1,1,411,Recent Customers,0
16909.0,2011-09-28 16:45:00,1,379.14,71,2,1,2,212,Others,1
16910.0,2011-12-05 12:51:00,8,1510.06,3,1,3,3,133,Others,1
16911.0,2010-03-14 12:18:00,2,255.25,635,4,1,1,411,Recent Customers,0
16912.0,2011-11-11 12:18:00,15,4480.31,28,2,3,4,234,Big Spenders,1
16913.0,2011-02-22 12:56:00,3,423.90999999999997,289,3,1,2,312,Others,0
16914.0,2011-11-03 15:27:00,1,208.46,35,2,1,1,211,Others,1
16915.0,2011-11-30 16:39:00,11,1543.18,8,1,3,3,133,Others,1
16916.0,2011-11-16 12:08:00,4,1123.4,23,1,2,3,123,Others,1
16917.0,2011-03-08 11:55:00,2,1857.83,276,3,1,3,313,Others,0
16918.0,2011-10-21 12:50:00,16,3213.29,49,2,3,4,234,Big Spenders,1
16919.0,2011-07-06 13:35:00,24,5125.91,155,3,3,4,334,Big Spenders,1
16920.0,2010-10-24 14:07:00,1,355.45,410,4,1,2,412,Recent Customers,0
16921.0,2011-10-09 16:22:00,3,446.67,60,2,1,2,212,Others,1
16922.0,2010-05-16 11:24:00,1,611.08,572,4,1,2,412,Recent Customers,0
16923.0,2011-11-27 13:00:00,32,13378.36,11,1,3,4,134,Big Spenders,1
16924.0,2011-11-18 12:53:00,3,846.75,20,1,1,2,112,Others,1
16925.0,2010-06-17 15:03:00,1,125.65,539,4,1,1,411,Recent Customers,0
16926.0,2010-12-03 13:42:00,5,1421.35,370,3,2,3,323,Others,0
16927.0,2011-08-16 11:10:00,3,543.05,115,3,1,2,312,Others,1
16928.0,2011-09-20 15:10:00,29,4113.23,79,2,3,4,234,Big Spenders,1
16929.0,2011-12-06 08:37:00,7,1295.39,3,1,2,3,123,Others,1
16930.0,2011-11-13 16:13:00,3,380.55,25,1,1,2,112,Others,1
16931.0,2011-12-04 13:15:00,23,5233.62,4,1,3,4,134,Big Spenders,1
16932.0,2011-10-17 14:12:00,3,440.71,52,2,1,2,212,Others,1
16933.0,2011-12-08 12:54:00,9,3181.25,0,1,3,4,134,Big Spenders,1
16934.0,2011-10-16 12:40:00,6,2110.9900000000002,54,2,2,3,223,Others,1
16935.0,2010-11-23 09:16:00,3,535.1,381,4,1,2,412,Recent Customers,0
16936.0,2011-11-14 11:04:00,2,551.17,25,1,1,2,112,Others,1
16937.0,2010-07-28 17:56:00,1,202.1,498,4,1,1,411,Recent Customers,0
16938.0,2011-12-01 10:20:00,9,7043.18,8,1,3,4,134,Big Spenders,1
16939.0,2010-08-08 12:24:00,3,449.0,488,4,1,2,412,Recent Customers,0
16940.0,2011-10-18 13:15:00,8,6427.66,51,2,3,4,234,Big Spenders,1
16941.0,2010-04-07 11:13:00,1,33.0,611,4,1,1,411,Recent Customers,0
16942.0,2011-11-27 12:40:00,9,1920.59,12,1,3,3,133,Others,1
16943.0,2011-05-12 11:57:00,5,1299.49,211,3,2,3,323,Others,1
16944.0,2010-04-09 11:03:00,1,101.36,609,4,1,1,411,Recent Customers,0
16945.0,2011-11-18 11:39:00,33,8548.16,21,1,3,4,134,Big Spenders,1
16946.0,2010-11-21 14:06:00,5,1222.04,382,4,2,3,423,Recent Customers,0
16947.0,2011-04-18 09:38:00,5,955.21,235,3,2,3,323,Others,1
16948.0,2011-07-24 12:46:00,7,868.77,138,3,2,2,322,Others,1
16949.0,2011-12-06 11:07:00,6,1286.27,3,1,2,3,123,Others,1
16950.0,2011-10-14 09:06:00,10,3784.37,56,2,3,4,234,Big Spenders,1
16951.0,2011-07-28 12:05:00,3,1277.75,134,3,1,3,313,Others,1
16952.0,2011-08-22 13:03:00,5,798.78,108,3,2,2,322,Others,1
16953.0,2011-11-09 15:54:00,1,20.8,29,2,1,1,211,Others,1
16954.0,2011-12-09 09:46:00,20,6081.88,0,1,3,4,134,Big Spenders,1
16955.0,2011-06-08 10:36:00,6,1309.41,184,3,2,3,323,Others,1
16956.0,2011-11-22 08:56:00,1,308.74,17,1,1,1,111,Others,1
16957.0,2011-04-14 13:56:00,2,416.64,238,3,1,2,312,Others,1
16958.0,2010-09-30 14:25:00,1,809.44,434,4,1,2,412,Recent Customers,0
16959.0,2011-09-13 15:03:00,1,117.35000000000001,86,2,1,1,211,Others,1
16960.0,2011-11-01 11:35:00,8,2043.43,38,2,3,3,233,Others,1
16961.0,2011-08-15 13:46:00,3,794.56,115,3,1,2,312,Others,1
16962.0,2010-10-26 11:36:00,1,251.04,409,4,1,1,411,Recent Customers,0
16963.0,2011-06-05 13:48:00,1,110.55000000000001,186,3,1,1,311,Others,1
16964.0,2009-12-06 12:53:00,2,207.85,732,4,1,1,411,Recent Customers,0
16965.0,2011-04-27 12:08:00,1,201.19,226,3,1,1,311,Others,1
16966.0,2011-12-01 13:40:00,7,2154.97,7,1,2,3,123,Others,1
16967.0,2011-06-03 14:24:00,1,319.02,188,3,1,1,311,Others,1
16968.0,2011-12-05 15:02:00,2,439.43,3,1,1,2,112,Others,1
16969.0,2011-10-31 13:12:00,3,650.41,38,2,1,2,212,Others,1
16970.0,2010-03-23 13:50:00,1,71.4,625,4,1,1,411,Recent Customers,0
16971.0,2011-11-01 15:06:00,1,357.21,37,2,1,2,212,Others,1
16972.0,2010-11-22 10:59:00,2,786.25,382,4,1,2,412,Recent Customers,0
16973.0,2010-11-18 13:56:00,1,127.0,385,4,1,1,411,Recent Customers,0
16974.0,2010-07-05 10:18:00,2,365.5,522,4,1,2,412,Recent Customers,0
16975.0,2010-10-12 17:53:00,3,926.12,422,4,1,3,413,Recent Customers,0
16976.0,2011-03-17 16:33:00,1,251.51999999999998,266,3,1,1,311,Others,0
16977.0,2010-11-09 13:17:00,4,496.0,394,4,2,2,422,Recent Customers,0
16978.0,2011-09-23 12:50:00,3,768.88,77,2,1,2,212,Others,1
16979.0,2011-12-06 12:21:00,9,2859.74,3,1,3,4,134,Big Spenders,1
16980.0,2011-03-29 16:36:00,3,1473.3300000000002,254,3,1,3,313,Others,1
16982.0,2011-10-10 12:28:00,1,384.06,60,2,1,2,212,Others,1
16983.0,2011-11-27 12:10:00,11,3710.22,12,1,3,4,134,Big Spenders,1
16984.0,2011-09-12 13:43:00,9,10754.8,87,2,3,4,234,Big Spenders,1
16985.0,2011-11-22 13:33:00,23,10923.16,16,1,3,4,134,Big Spenders,1
16986.0,2011-11-10 11:55:00,11,4888.75,29,2,3,4,234,Big Spenders,1
16987.0,2011-12-06 17:26:00,11,2535.9,2,1,3,4,134,Big Spenders,1
16988.0,2011-12-04 16:02:00,2,382.67,4,1,1,2,112,Others,1
16989.0,2011-12-02 16:39:00,6,1133.25,6,1,2,3,123,Others,1
16990.0,2011-05-05 08:30:00,2,344.0,218,3,1,1,311,Others,1
16991.0,2010-10-14 14:08:00,1,1041.21,420,4,1,3,413,Recent Customers,0
16992.0,2011-11-29 11:50:00,13,5476.5,10,1,3,4,134,Big Spenders,1
16993.0,2010-09-02 12:16:00,2,1950.95,463,4,1,3,413,Recent Customers,0
16996.0,2011-11-09 16:43:00,9,2123.61,29,2,3,3,233,Others,1
16997.0,2011-02-24 17:28:00,3,702.0,287,3,1,2,312,Others,0
16998.0,2011-07-13 09:44:00,5,402.0,149,3,2,2,322,Others,1
16999.0,2011-11-16 13:53:00,2,484.82,22,1,1,2,112,Others,1
17000.0,2010-11-08 13:35:00,2,406.3,395,4,1,2,412,Recent Customers,0
17001.0,2011-12-09 09:38:00,19,6640.8,0,1,3,4,134,Big Spenders,1
17002.0,2011-09-15 12:40:00,7,2571.55,85,2,2,4,224,Big Spenders,1
17003.0,2010-11-02 13:15:00,4,830.16,401,4,2,2,422,Recent Customers,0
17004.0,2011-10-24 14:25:00,4,2425.16,45,2,2,4,224,Big Spenders,1
17005.0,2010-08-26 10:57:00,2,742.36,470,4,1,2,412,Recent Customers,0
17006.0,2011-12-05 12:09:00,8,1636.32,4,1,3,3,133,Others,1
17007.0,2011-10-20 10:47:00,7,1120.1,50,2,2,3,223,Others,1
17008.0,2010-10-06 15:19:00,1,81.36,428,4,1,1,411,Recent Customers,0
17009.0,2010-06-06 16:01:00,1,242.06,550,4,1,1,411,Recent Customers,0
17010.0,2011-11-21 14:49:00,1,195.36,17,1,1,1,111,Others,1
17011.0,2011-11-09 13:30:00,3,671.7,29,2,1,2,212,Others,1
17012.0,2009-12-14 17:34:00,1,384.16,724,4,1,2,412,Recent Customers,0
17014.0,2011-12-01 14:09:00,3,586.33,7,1,1,2,112,Others,1
17015.0,2011-11-11 10:45:00,3,1842.56,28,2,1,3,213,Others,1
17016.0,2010-05-12 12:32:00,1,552.4,576,4,1,2,412,Recent Customers,0
17017.0,2011-12-07 09:32:00,29,14110.609999999999,2,1,3,4,134,Big Spenders,1
17018.0,2011-10-30 11:42:00,6,2287.7,40,2,2,3,223,Others,1
17019.0,2011-11-28 13:06:00,11,4012.2,10,1,3,4,134,Big Spenders,1
17020.0,2010-06-15 13:06:00,2,935.62,541,4,1,3,413,Recent Customers,0
17021.0,2010-09-23 20:01:00,6,1182.22,441,4,2,3,423,Recent Customers,0
17022.0,2011-11-08 17:09:00,2,260.0,30,2,1,1,211,Others,1
17023.0,2010-10-18 15:37:00,3,800.18,416,4,1,2,412,Recent Customers,0
17024.0,2011-10-25 13:47:00,3,95.85,44,2,1,1,211,Others,1
17025.0,2011-10-10 09:06:00,5,1510.64,60,2,2,3,223,Others,1
17026.0,2011-06-07 14:28:00,3,208.98,184,3,1,1,311,Others,1
17027.0,2011-09-22 12:24:00,9,1327.11,78,2,3,3,233,Others,1
17028.0,2010-05-07 15:33:00,3,1593.83,580,4,1,3,413,Recent Customers,0
17029.0,2011-08-21 11:06:00,7,2137.3,110,3,2,3,323,Others,1
17030.0,2011-10-07 08:49:00,1,146.87,63,2,1,1,211,Others,1
17031.0,2011-11-28 10:23:00,6,2773.85,11,1,2,4,124,Big Spenders,1
17032.0,2010-06-10 12:16:00,8,3004.6,547,4,3,4,434,Recent Customers,0
17033.0,2011-09-14 14:34:00,4,1332.79,85,2,2,3,223,Others,1
17034.0,2011-11-23 15:14:00,5,1283.92,15,1,2,3,123,Others,1
17035.0,2011-04-08 11:23:00,4,613.59,245,3,2,2,322,Others,1
17036.0,2010-11-21 14:26:00,1,176.9,382,4,1,1,411,Recent Customers,0
17037.0,2011-09-13 12:49:00,1,1267.32,87,2,1,3,213,Others,1
17038.0,2011-11-09 13:50:00,2,743.17,29,2,1,2,212,Others,1
17039.0,2010-04-14 12:56:00,1,1954.99,603,4,1,3,413,Recent Customers,0
17040.0,2011-07-25 10:19:00,2,463.25,137,3,1,2,312,Others,1
17041.0,2011-11-13 11:21:00,6,1686.28,26,2,2,3,223,Others,1
17042.0,2011-12-07 12:26:00,5,1044.3799999999999,2,1,2,3,123,Others,1
17043.0,2011-11-07 15:33:00,8,2616.55,31,2,3,4,234,Big Spenders,1
17044.0,2011-11-14 14:28:00,12,11962.300000000001,24,1,3,4,134,Big Spenders,1
17045.0,2011-08-18 17:09:00,5,827.6800000000001,112,3,2,2,322,Others,1
17046.0,2011-07-05 14:24:00,5,1906.07,156,3,2,3,323,Others,1
17047.0,2011-09-15 13:27:00,6,2289.23,84,2,2,3,223,Others,1
17048.0,2011-08-14 11:49:00,7,2071.68,117,3,2,3,323,Others,1
17049.0,2011-12-07 10:48:00,19,9947.48,2,1,3,4,134,Big Spenders,1
17050.0,2011-09-04 13:48:00,11,4691.79,95,2,3,4,234,Big Spenders,1
17051.0,2011-05-29 14:13:00,4,714.39,193,3,2,2,322,Others,1
17052.0,2011-11-11 14:50:00,1,413.75,27,2,1,2,212,Others,1
17053.0,2011-08-01 10:23:00,1,498.48,130,3,1,2,312,Others,1
17054.0,2011-11-11 12:56:00,5,1356.33,27,2,2,3,223,Others,1
17055.0,2010-09-20 12:21:00,1,239.55,445,4,1,1,411,Recent Customers,0
17056.0,2009-12-01 12:55:00,1,128.6,737,4,1,1,411,Recent Customers,0
17057.0,2010-04-22 19:21:00,1,294.74,595,4,1,1,411,Recent Customers,0
17058.0,2011-09-19 10:13:00,3,1179.89,81,2,1,3,213,Others,1
17059.0,2011-11-10 12:27:00,9,5602.53,29,2,3,4,234,Big Spenders,1
17060.0,2011-03-18 13:27:00,1,234.24,265,3,1,1,311,Others,0
17061.0,2011-09-27 11:24:00,11,5232.2300000000005,73,2,3,4,234,Big Spenders,1
17062.0,2011-01-30 11:01:00,6,1208.22,313,3,2,3,323,Others,0
17063.0,2011-11-18 16:19:00,13,3638.53,20,1,3,4,134,Big Spenders,1
17064.0,2011-10-12 10:18:00,3,859.35,58,2,1,2,212,Others,1
17065.0,2010-03-12 11:41:00,2,194.7,637,4,1,1,411,Recent Customers,0
17066.0,2009-12-13 13:24:00,1,228.34,725,4,1,1,411,Recent Customers,0
17067.0,2009-12-15 08:39:00,3,454.54,724,4,1,2,412,Recent Customers,0
17068.0,2011-11-27 13:14:00,47,9161.08,11,1,3,4,134,Big Spenders,1
17069.0,2011-11-11 17:13:00,14,5794.28,27,2,3,4,234,Big Spenders,1
17070.0,2011-08-17 17:01:00,2,445.32,113,3,1,2,312,Others,1
17071.0,2011-11-11 16:31:00,13,3801.2000000000003,27,2,3,4,234,Big Spenders,1
17072.0,2010-03-24 16:33:00,1,282.05,624,4,1,1,411,Recent Customers,0
17073.0,2011-11-22 11:47:00,4,1446.09,17,1,2,3,123,Others,1
17074.0,2010-05-26 12:04:00,1,203.05,562,4,1,1,411,Recent Customers,0
17075.0,2011-11-22 11:58:00,10,2241.73,17,1,3,3,133,Others,1
17076.0,2011-11-03 17:53:00,6,1242.75,35,2,2,3,223,Others,1
17077.0,2010-05-10 16:36:00,1,306.0,577,4,1,1,411,Recent Customers,0
17078.0,2011-11-03 19:17:00,2,378.2,35,2,1,2,212,Others,1
17079.0,2011-09-22 15:34:00,1,118.80000000000001,77,2,1,1,211,Others,1
17080.0,2011-11-17 12:59:00,7,957.53,21,1,2,3,123,Others,1
17081.0,2011-11-14 12:56:00,6,964.39,24,1,2,3,123,Others,1
17082.0,2011-11-06 15:17:00,6,4732.03,32,2,2,4,224,Big Spenders,1
17083.0,2011-08-22 15:43:00,9,4049.79,108,3,3,4,334,Big Spenders,1
17084.0,2011-11-04 14:54:00,3,5202.97,34,2,1,4,214,Big Spenders,1
17085.0,2011-08-08 14:15:00,28,7891.41,122,3,3,4,334,Big Spenders,1
17086.0,2011-12-02 13:54:00,6,2050.08,6,1,2,3,123,Others,1
17087.0,2009-12-02 10:41:00,1,221.53,737,4,1,1,411,Recent Customers,0
17088.0,2011-11-11 14:23:00,4,1991.01,27,2,2,3,223,Others,1
17089.0,2010-11-18 15:33:00,1,128.45,385,4,1,1,411,Recent Customers,0
17090.0,2011-12-05 13:44:00,13,3149.48,3,1,3,4,134,Big Spenders,1
17091.0,2011-12-07 10:43:00,19,7811.1,2,1,3,4,134,Big Spenders,1
17092.0,2011-10-20 19:51:00,11,5594.96,49,2,3,4,234,Big Spenders,1
17093.0,2010-04-26 10:22:00,1,235.88,592,4,1,1,411,Recent Customers,0
17094.0,2011-01-21 13:09:00,2,402.2,321,3,1,2,312,Others,0
17095.0,2011-11-17 12:21:00,7,2572.25,22,1,2,4,124,Big Spenders,1
17096.0,2011-11-24 15:01:00,11,3759.18,14,1,3,4,134,Big Spenders,1
17097.0,2011-12-07 17:05:00,9,1340.45,1,1,3,3,133,Others,1
17098.0,2010-11-23 12:13:00,3,591.07,381,4,1,2,412,Recent Customers,0
17099.0,2010-06-24 16:25:00,1,582.17,532,4,1,2,412,Recent Customers,0
17100.0,2011-11-21 16:36:00,2,971.74,17,1,1,3,113,Others,1
17101.0,2011-11-29 13:57:00,7,2507.05,9,1,2,4,124,Big Spenders,1
17102.0,2011-03-23 10:08:00,1,25.5,261,3,1,1,311,Others,0
17103.0,2009-12-17 14:08:00,1,424.3,721,4,1,2,412,Recent Customers,0
17104.0,2010-10-12 12:21:00,1,474.03,423,4,1,2,412,Recent Customers,0
17105.0,2011-07-03 15:53:00,2,665.78,158,3,1,2,312,Others,1
17106.0,2010-11-15 14:11:00,1,491.23,388,4,1,2,412,Recent Customers,0
17107.0,2011-11-06 14:14:00,10,16075.42,32,2,3,4,234,Big Spenders,1
17108.0,2010-02-14 12:22:00,1,174.95,663,4,1,1,411,Recent Customers,0
17109.0,2011-11-10 16:59:00,8,1295.46,28,2,3,3,233,Others,1
17110.0,2011-06-27 12:58:00,3,510.7,164,3,1,2,312,Others,1
17111.0,2011-10-23 15:59:00,2,476.58,46,2,1,2,212,Others,1
17112.0,2010-07-25 11:14:00,1,205.17,502,4,1,1,411,Recent Customers,0
17113.0,2010-05-14 13:59:00,6,2322.59,573,4,2,4,424,Recent Customers,0
17114.0,2011-12-04 12:17:00,8,808.62,5,1,3,2,132,Others,1
17115.0,2011-12-01 14:30:00,7,2761.4900000000002,7,1,2,4,124,Big Spenders,1
17116.0,2010-03-01 16:29:00,1,389.78,647,4,1,2,412,Recent Customers,0
17117.0,2011-02-24 13:54:00,1,116.19999999999999,287,3,1,1,311,Others,0
17118.0,2011-01-26 12:19:00,1,157.02,317,3,1,1,311,Others,0
17119.0,2011-12-06 14:40:00,2,606.91,2,1,1,2,112,Others,1
17120.0,2011-04-20 15:21:00,1,307.46,232,3,1,1,311,Others,1
17121.0,2010-11-02 11:47:00,1,314.74,402,4,1,1,411,Recent Customers,0
17122.0,2011-08-12 14:33:00,4,570.5,118,3,2,2,322,Others,1
17123.0,2011-07-01 10:47:00,3,977.17,161,3,1,3,313,Others,1
17124.0,2011-06-07 14:02:00,1,298.89,184,3,1,1,311,Others,1
17125.0,2011-10-20 14:41:00,1,259.35,49,2,1,1,211,Others,1
17126.0,2011-07-10 13:52:00,9,2070.44,151,3,3,3,333,Others,1
17127.0,2010-10-07 09:54:00,5,1155.03,428,4,2,3,423,Recent Customers,0
17128.0,2011-01-09 12:02:00,1,157.09,334,3,1,1,311,Others,0
17129.0,2010-07-07 13:46:00,1,31.85,519,4,1,1,411,Recent Customers,0
17131.0,2011-12-04 12:52:00,5,2463.17,4,1,2,4,124,Big Spenders,1
17132.0,2010-09-13 16:31:00,2,1272.8,451,4,1,3,413,Recent Customers,0
17133.0,2011-11-24 12:27:00,12,14622.33,15,1,3,4,134,Big Spenders,1
17134.0,2011-08-25 09:53:00,3,637.1,106,3,1,2,312,Others,1
17135.0,2011-11-23 16:48:00,10,1954.16,15,1,3,3,133,Others,1
17136.0,2010-02-15 13:13:00,1,231.68,661,4,1,1,411,Recent Customers,0
17137.0,2010-10-19 14:51:00,6,1133.6299999999999,415,4,2,3,423,Recent Customers,0
17138.0,2011-03-09 11:54:00,7,4417.27,275,3,2,4,324,Big Spenders,0
17139.0,2011-11-24 10:12:00,25,19584.46,15,1,3,4,134,Big Spenders,1
17140.0,2011-04-06 13:33:00,1,465.32,246,3,1,2,312,Others,1
17141.0,2010-10-17 14:54:00,4,754.33,417,4,2,2,422,Recent Customers,0
17142.0,2011-04-14 18:22:00,4,1283.75,238,3,2,3,323,Others,1
17143.0,2010-10-18 15:27:00,2,924.11,416,4,1,3,413,Recent Customers,0
17144.0,2011-12-08 17:57:00,2,984.57,0,1,1,3,113,Others,1
17145.0,2010-07-15 09:02:00,4,3120.91,512,4,2,4,424,Recent Customers,0
17146.0,2011-08-26 12:44:00,13,5860.24,105,3,3,4,334,Big Spenders,1
17147.0,2011-11-17 12:32:00,9,3199.95,22,1,3,4,134,Big Spenders,1
17148.0,2011-10-19 09:59:00,1,124.88,51,2,1,1,211,Others,1
17149.0,2010-09-14 14:56:00,1,143.10000000000002,450,4,1,1,411,Recent Customers,0
17150.0,2010-11-28 11:27:00,6,1375.65,376,3,2,3,323,Others,0
17151.0,2009-12-04 14:56:00,1,231.90000000000003,734,4,1,1,411,Recent Customers,0
17152.0,2011-05-29 12:19:00,4,2016.5,194,3,2,3,323,Others,1
17153.0,2011-11-15 13:42:00,1,213.78,23,1,1,1,111,Others,1
17154.0,2011-09-25 13:42:00,1,329.34,74,2,1,1,211,Others,1
17155.0,2011-11-22 12:38:00,7,892.46,17,1,2,2,122,Others,1
17156.0,2010-08-05 11:30:00,1,591.87,491,4,1,2,412,Recent Customers,0
17157.0,2011-12-02 09:10:00,19,5151.9,7,1,3,4,134,Big Spenders,1
17158.0,2011-11-07 15:15:00,5,1980.0,31,2,2,3,223,Others,1
17159.0,2011-11-18 10:52:00,5,2099.59,21,1,2,3,123,Others,1
17160.0,2011-11-08 14:05:00,17,10209.16,30,2,3,4,234,Big Spenders,1
17161.0,2010-09-21 16:44:00,1,856.01,443,4,1,2,412,Recent Customers,0
17162.0,2011-11-11 11:34:00,10,1715.46,28,2,3,3,233,Others,1
17163.0,2011-11-18 08:57:00,4,699.78,21,1,2,2,122,Others,1
17164.0,2011-11-07 09:14:00,7,2467.35,32,2,2,4,224,Big Spenders,1
17165.0,2011-02-28 16:39:00,6,1794.32,283,3,2,3,323,Others,0
17166.0,2011-11-01 09:46:00,2,206.34,38,2,1,1,211,Others,1
17167.0,2010-11-25 10:05:00,3,867.11,379,3,1,2,312,Others,0
17168.0,2010-07-29 12:33:00,1,400.2,498,4,1,2,412,Recent Customers,0
17169.0,2011-10-13 10:25:00,3,1156.73,57,2,1,3,213,Others,1
17170.0,2010-11-30 15:55:00,2,178.68,373,3,1,1,311,Others,0
17171.0,2011-02-23 16:37:00,2,384.59,288,3,1,2,312,Others,0
17172.0,2011-09-22 09:36:00,3,956.5699999999999,78,2,1,3,213,Others,1
17173.0,2011-12-04 14:40:00,8,3766.6,4,1,3,4,134,Big Spenders,1
17174.0,2011-05-06 11:47:00,1,59.9,217,3,1,1,311,Others,1
17175.0,2011-10-26 15:31:00,4,1443.69,43,2,2,3,223,Others,1
17176.0,2011-05-22 12:41:00,3,902.3199999999999,201,3,1,3,313,Others,1
17177.0,2010-07-22 14:53:00,1,119.5,504,4,1,1,411,Recent Customers,0
17178.0,2009-12-08 16:20:00,1,436.71,730,4,1,2,412,Recent Customers,0
17179.0,2011-06-14 16:48:00,6,1507.26,177,3,2,3,323,Others,1
17180.0,2011-10-14 15:46:00,11,2256.98,55,2,3,3,233,Others,1
17181.0,2011-10-13 14:48:00,3,465.37,56,2,1,2,212,Others,1
17182.0,2010-10-13 10:09:00,2,321.3,422,4,1,1,411,Recent Customers,0
17183.0,2011-12-02 10:07:00,6,3347.31,7,1,2,4,124,Big Spenders,1
17184.0,2010-05-19 14:24:00,2,198.41000000000003,568,4,1,1,411,Recent Customers,0
17185.0,2010-04-27 12:15:00,3,229.46,591,4,1,1,411,Recent Customers,0
17186.0,2011-10-24 10:20:00,2,144.0,46,2,1,1,211,Others,1
17187.0,2011-04-27 12:39:00,2,467.71,226,3,1,2,312,Others,1
17188.0,2011-11-28 13:53:00,13,4592.93,10,1,3,4,134,Big Spenders,1
17189.0,2011-08-25 19:39:00,5,957.63,105,3,2,3,323,Others,1
17190.0,2011-10-12 11:33:00,7,1743.04,58,2,2,3,223,Others,1
17191.0,2011-11-11 16:58:00,15,4836.05,27,2,3,4,234,Big Spenders,1
17192.0,2010-06-21 16:07:00,1,77.83,535,4,1,1,411,Recent Customers,0
17193.0,2011-11-04 12:47:00,9,2310.04,35,2,3,4,234,Big Spenders,1
17194.0,2011-03-11 12:05:00,3,812.5,273,3,1,2,312,Others,0
17195.0,2010-02-22 13:05:00,1,562.98,654,4,1,2,412,Recent Customers,0
17196.0,2010-10-08 11:31:00,1,352.9,427,4,1,2,412,Recent Customers,0
17197.0,2011-11-10 10:32:00,1,1013.01,29,2,1,3,213,Others,1
17198.0,2011-11-16 10:39:00,3,1213.8799999999999,23,1,1,3,113,Others,1
17199.0,2010-05-06 13:53:00,1,145.12,581,4,1,1,411,Recent Customers,0
17200.0,2010-11-17 13:04:00,4,356.71000000000004,386,4,2,2,422,Recent Customers,0
17201.0,2011-10-17 11:55:00,4,1242.04,53,2,2,3,223,Others,1
17202.0,2010-10-15 11:25:00,1,160.65,420,4,1,1,411,Recent Customers,0
17203.0,2011-11-04 12:27:00,10,5575.88,35,2,3,4,234,Big Spenders,1
17204.0,2011-06-17 14:46:00,9,5504.6900000000005,174,3,3,4,334,Big Spenders,1
17205.0,2011-10-17 12:46:00,3,999.35,53,2,1,3,213,Others,1
17206.0,2011-10-17 13:25:00,1,204.24,52,2,1,1,211,Others,1
17207.0,2010-02-25 19:08:00,1,303.21999999999997,651,4,1,1,411,Recent Customers,0
17208.0,2010-11-09 12:50:00,1,115.35,395,4,1,1,411,Recent Customers,0
